,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,basement,sqft_living15,sqft_lot15,age_at_selling,log_price,renovated,zip_mean_price
11333,2,1,1260,6908,0,0,0,1,2,1260,0,1810,7159,20,12.409013489526863,0,1
11334,3,1,1570,3250,0,0,0,2,3,1570,0,1570,5720,87,13.190022025878143,0,2
11335,1,0,740,6550,0,0,0,2,0,740,0,1080,8515,69,12.216022976383341,0,0
11336,3,2,2020,4960,1,0,0,1,2,1710,1,1590,4550,76,13.102160670086809,0,2
11337,3,1,1500,3075,1,0,0,2,2,1420,1,1480,3774,85,13.387032675547037,0,2
11338,3,2,1670,8056,0,0,0,1,2,1170,1,1360,8056,54,12.506177237980511,0,0
11339,2,3,3620,8072,1,0,0,1,5,2920,1,3680,9624,16,13.963930563082547,0,3
11340,1,1,1010,1309,1,0,0,1,2,860,1,1190,3060,7,12.57418196709457,0,1
11341,2,1,1460,13503,0,0,0,2,1,1460,0,1460,13394,38,12.388394202324129,0,1
11342,2,1,1790,6117,0,0,1,1,3,1350,1,1960,5554,74,13.579788224443204,0,3
11343,2,2,1760,9621,1,0,0,1,2,1760,0,1810,6589,19,12.765688433465597,0,1
11344,2,3,1790,1682,1,0,0,1,2,1480,1,1150,4000,8,12.41694116596877,0,1
11345,2,0,1050,6000,0,0,0,1,2,1050,0,1720,6000,63,12.89921982609012,0,2
11346,3,2,2590,6394,1,0,0,1,3,2590,0,2500,5328,12,13.186276703147982,0,1
11347,2,0,1040,8645,0,0,0,2,2,1040,0,1290,8645,52,12.19804047383291,0,1
11348,3,2,4060,8547,1,0,0,1,4,2790,1,2810,8313,7,13.112313041550827,0,1
11349,3,2,3190,14565,1,0,0,1,5,3190,0,3420,20475,24,13.66701054964583,0,2
11350,3,2,3190,14565,1,0,0,1,5,3190,0,3420,20475,24,13.676248490630767,0,2
11351,3,1,2180,9726,0,0,0,2,4,2180,0,2560,10244,49,13.681979165339751,0,3
11352,5,3,2120,5840,1,0,0,2,2,2120,0,1860,8000,35,12.666657052859417,0,1
11353,3,2,2110,6838,1,0,0,2,3,2110,0,2100,7280,23,12.691580461311874,0,1
11354,1,1,1210,5000,0,0,0,2,1,1210,0,1570,5000,107,13.329377546788654,0,2
11355,3,2,2410,7846,1,0,0,1,3,2410,0,2380,7914,22,12.721736545936414,0,0
11356,2,2,1980,7807,1,0,0,2,4,1980,0,1590,7579,25,13.560618308335483,0,3
11357,3,2,2370,9135,0,0,0,2,3,1600,1,2050,9468,47,13.304684934198283,0,3
11358,2,1,1720,2218,0,0,0,1,2,1270,1,1130,1600,83,13.244581010128577,1,2
11359,1,0,750,5026,0,0,0,2,1,750,0,1260,5040,72,12.58621994565405,0,1
11360,2,2,2510,10418,0,0,0,1,3,1810,1,2510,9435,47,13.623138665316818,0,2
11361,2,2,2577,156816,1,0,0,1,3,2577,0,2090,156816,15,13.112313041550827,0,1
11362,2,1,1540,4773,1,0,0,1,3,1540,0,1540,5750,73,13.17115354157376,1,1
11363,0,0,720,2500,0,0,0,1,2,720,0,1520,3750,105,12.991343114965925,0,2
11364,2,2,1810,8158,0,0,0,1,3,1450,1,1740,9532,30,13.13626628257332,0,2
11365,2,1,1380,8400,0,0,0,1,2,1380,0,1540,8400,48,12.527793760205377,0,0
11366,3,2,2570,6251,1,0,0,1,4,2570,0,2570,9588,14,13.972514306773938,0,3
11367,3,1,1690,6000,0,0,0,1,2,1690,0,1350,6000,57,12.524526376648708,0,1
11368,2,0,1420,3060,0,0,0,2,2,860,1,1350,4000,91,12.779873068457553,0,2
11369,3,1,2130,9579,0,0,0,2,2,1250,1,1590,9800,47,12.358793732547838,0,0
11370,2,2,3000,5000,0,0,0,2,2,2110,0,1970,5000,96,13.409044949522526,0,2
11371,3,2,2150,9000,0,0,0,2,2,1360,1,1620,8400,35,12.668233097314884,0,1
11372,3,1,2280,10319,0,0,1,2,3,1270,1,2280,9767,25,12.948009990259552,0,1
11373,3,1,1560,8800,1,0,0,2,1,1560,0,1480,10000,73,12.577636201962656,1,0
11374,2,1,1880,10758,0,0,0,2,1,940,1,2060,21000,62,12.676076274775909,0,1
11375,2,2,2320,5284,1,0,0,1,3,2320,0,2320,4383,11,13.38472764187182,0,3
11376,2,1,1010,7171,0,0,0,2,2,1010,0,1250,7560,47,12.691580461311874,0,2
11377,2,0,1120,5000,0,0,0,1,1,1120,0,1050,5000,97,12.013700752882718,0,1
11378,2,1,1560,16194,0,0,0,1,3,1560,0,2430,16193,53,13.122363377404328,0,3
11379,3,1,1860,12197,0,0,0,1,2,1860,0,1510,11761,50,13.001325049027272,0,2
11380,2,1,1150,8686,0,0,0,2,2,1150,0,1760,8798,51,12.27092361784979,0,1
11381,3,1,1920,9380,0,0,0,1,2,1920,0,1580,8580,50,13.081541382884074,0,2
11382,3,2,2490,7233,0,0,0,1,3,1460,1,2000,8000,37,12.524526376648708,0,0
11383,2,2,1460,3044,1,0,0,1,2,1460,0,1490,3044,14,12.611137673616998,0,1
11384,2,3,1820,1501,1,0,0,1,3,1430,1,1550,1501,0,13.122263372403996,0,2
11385,4,2,4290,17100,0,0,1,1,4,2480,1,3550,16988,42,14.352003928478842,1,3
11386,3,2,2230,9460,0,0,0,2,2,1480,1,1760,10878,54,13.217673557208654,0,2
11387,3,2,2070,7476,1,0,0,1,3,2070,0,2430,5500,11,12.611537753638338,0,1
11388,2,1,2480,4000,0,0,0,1,3,1240,1,2450,4000,66,13.732128949025222,1,2
11389,3,3,4110,15929,1,1,1,1,6,2720,1,2640,15929,13,14.648419680899378,0,2
11390,3,2,2290,3060,0,0,0,2,2,1550,1,1460,3060,86,13.337474757021274,0,2
11391,2,0,1220,20400,0,0,0,2,1,1220,0,1640,53578,55,12.443119102013375,0,1
11392,3,2,2620,13777,0,0,1,2,4,1720,1,3530,9287,88,13.793264949016955,0,2
11393,3,2,3190,9856,1,0,0,1,3,3190,0,2260,7996,35,12.86747112777554,0,1
11394,2,0,850,6906,0,0,0,1,1,850,0,1150,6907,66,12.691580461311874,0,1
11395,2,2,1740,1308,2,0,0,1,3,1740,0,1740,1280,7,13.249876697703288,0,2
11396,3,2,2140,7754,1,0,0,1,3,2140,0,1690,7775,18,13.17115354157376,0,1
11397,2,2,2070,12708,1,0,0,1,3,2070,0,2620,9617,18,13.235692062711331,0,1
11398,2,2,1680,4075,1,0,0,1,2,1680,0,1710,4075,6,12.884106188280072,0,2
11399,1,0,1000,4956,0,0,1,2,2,1000,0,1830,4959,98,13.091801071821688,0,2
11400,2,2,3340,12690,0,0,0,1,5,2550,1,3340,9480,58,14.077874822431765,1,3
11401,2,2,1260,2767,1,0,0,1,3,1260,0,1310,2767,15,12.66032791780777,0,1
11402,3,2,2430,32496,0,0,0,1,4,2430,0,2750,35506,21,13.287877815881902,0,2
11403,0,0,560,5700,0,0,0,1,0,560,0,1120,5000,67,11.571194373094205,0,1
11404,2,2,3380,9528,1,0,0,1,5,3380,0,3630,14089,20,13.529160930746272,0,1
11405,1,0,1100,3500,0,0,0,2,2,1100,0,2050,4000,106,13.068962600677214,0,2
11406,1,1,1700,3171,0,0,0,2,0,850,1,1380,5906,87,12.14950229404178,0,0
11407,2,2,1600,3172,1,0,0,1,2,1600,0,1690,3698,12,12.995665724358371,0,2
11408,2,2,2605,2216,1,0,1,2,4,2090,1,2605,1979,36,13.835313185260453,0,3
11409,1,1,1850,4667,0,0,0,1,3,1850,0,1860,6008,5,13.286181462633724,0,2
11410,2,2,1830,7651,1,0,0,1,3,1830,0,2160,8442,28,12.517227074167097,0,1
11411,2,3,3050,18892,0,1,1,2,3,1650,1,1170,70973,52,13.764217263576723,0,1
11412,1,1,1240,1055,1,0,0,1,3,1200,1,1410,1340,47,12.534296673294891,0,2
11413,2,2,2100,8163,1,0,0,1,2,2100,0,1410,7515,30,12.6112043647371,0,0
11414,2,0,1250,15603,0,0,0,2,2,1250,0,1720,10220,55,12.367340793126296,0,1
11415,1,1,1230,4800,1,0,0,1,2,1230,0,1560,7200,63,13.047639831208393,1,1
11416,2,1,1690,9826,0,0,0,2,2,1690,0,1980,9826,27,12.546109948315882,0,0
11417,2,0,1520,8870,0,0,0,2,2,1520,0,1520,7800,63,12.676076274775909,0,1
11418,3,1,1890,6302,1,0,0,1,2,1890,0,1690,5369,17,12.54966234992025,0,0
11419,3,1,1990,8900,0,0,0,2,3,1990,0,2620,8925,43,13.521139497361697,0,3
11420,2,1,1480,3900,0,0,0,2,2,1480,0,1830,6956,34,12.409013489526863,0,0
11421,2,1,1480,3900,0,0,0,2,2,1480,0,1830,6956,34,12.429216196844383,0,0
11422,2,2,2120,2374,1,0,0,1,3,1770,1,2480,3043,9,13.060487973686241,0,2
11423,2,3,1480,1077,1,0,0,1,2,1300,1,1140,2003,7,12.286038427168055,0,3
11424,2,0,1250,8412,0,0,0,2,2,1250,0,1840,8976,40,12.994530005894443,0,2
11425,3,2,2010,7972,1,0,0,2,3,2010,0,2100,8511,25,13.287877815881902,0,2
11426,4,2,3150,35283,0,0,0,1,5,1800,1,3280,35283,39,13.748301808270824,0,3
11427,2,3,3010,5717,1,0,0,1,5,3010,0,2780,5138,14,13.65063591477404,0,2
11428,4,4,3920,5823,1,0,0,1,4,3000,1,3000,5297,15,13.626164386233356,0,2
11429,5,2,2880,3192,1,0,0,2,3,2180,1,1870,4533,95,13.937728190688523,0,2
11430,1,2,2550,5663,0,0,0,1,5,1720,1,2560,3828,3,13.353475098367715,0,1
11431,4,0,1120,9022,0,0,0,2,2,1120,0,1310,7500,52,12.736700896592344,0,2
11432,3,2,3140,10918,0,0,0,1,3,1900,1,3170,10918,46,13.253391639810733,1,2
11433,3,3,4130,5575,1,1,1,2,5,2860,1,2980,5575,21,14.827111469642754,0,3
11434,3,2,2990,9614,0,0,1,2,4,1740,1,3370,12085,39,13.150950834256241,0,0
11435,1,0,1120,12625,0,0,1,1,2,1120,0,1880,6828,75,12.793859310432293,0,2
11436,3,1,1570,8775,0,0,0,1,2,1570,0,980,8775,71,12.341040505940658,0,1
11437,2,2,2210,4000,1,0,0,1,3,2210,0,2230,4674,6,13.399995114002609,0,2
11438,3,2,2390,5800,1,0,0,1,4,2390,0,2590,6507,15,13.380101573483037,0,3
11439,2,1,1520,8625,0,0,0,1,3,1520,0,2080,9200,38,12.810388612383504,0,1
11440,4,1,1830,7986,0,0,0,2,2,1060,1,1410,7260,52,12.777052192115912,0,1
11441,3,3,2640,5900,1,0,1,1,3,2640,0,1700,5900,77,13.652991628466498,1,2
11442,2,2,1740,5782,1,0,0,2,3,1740,0,2080,5782,25,13.115741501095442,0,2
11443,2,1,1550,8300,0,0,0,2,3,1550,0,1860,8000,49,12.611537753638338,0,1
11444,2,0,1040,8075,0,0,0,2,2,1040,0,1450,8075,53,12.873902018105829,0,3
11445,2,2,1640,7200,1,0,0,2,3,1640,0,1830,8372,29,12.765688433465597,0,2
11446,2,2,1640,7200,1,0,0,2,3,1640,0,1830,8372,29,13.237476184504834,0,2
11447,2,1,1260,10065,0,0,0,1,2,1260,0,1320,10278,60,13.071070083016778,1,3
11448,2,1,1170,1174,1,0,0,1,2,840,1,1170,2537,7,12.524526376648708,0,1
11449,2,1,1590,13500,0,0,0,2,2,1090,1,1540,10375,34,12.577636201962656,0,1
11450,2,2,1750,6725,0,0,0,1,2,1330,1,1670,7744,22,12.201060103706629,0,1
11451,3,2,1770,4338,1,0,0,1,2,1770,0,1770,6606,14,12.542187675503545,0,1
11452,3,2,3530,5500,1,0,0,1,3,2860,1,2840,5500,75,14.322328160332725,0,3
11453,2,2,2160,10200,0,0,0,1,2,1360,1,2010,7850,37,12.911642346088676,0,1
11454,3,2,2360,15860,0,0,0,1,4,2360,0,2650,11798,38,13.329377546788654,0,2
11455,2,1,1980,12543,0,0,0,1,3,1180,1,2090,8539,36,12.498742259492994,0,0
11456,3,1,1620,5444,0,0,0,1,3,1620,0,1620,6912,59,13.019222618484815,0,1
11457,1,2,2700,9854,0,0,0,1,4,2700,0,1440,4168,2,13.652991628466498,0,2
11458,4,2,3270,16553,1,0,1,2,4,2470,1,3690,17916,46,13.981024996441848,0,3
11459,1,0,870,6150,0,0,0,1,1,870,0,1120,6150,73,12.409013489526863,0,1
11460,1,1,840,3340,0,0,0,1,1,700,1,1700,3980,102,13.017002861746503,0,2
11461,2,3,1340,1168,1,0,1,1,3,1080,1,1650,1378,13,12.822203783441434,0,1
11462,2,2,1540,1256,2,0,0,1,3,1540,0,1500,1350,10,13.204864598916073,0,2
11463,1,1,1650,8975,0,0,0,2,1,1650,0,1260,8668,73,12.487485104968359,0,1
11464,2,2,2630,4611,1,0,0,1,3,2630,0,2220,5250,14,13.116345305078767,0,2
11465,3,2,1880,9727,0,0,0,1,2,1100,1,1790,10274,36,12.945626198904275,0,1
11466,3,2,1980,4500,1,0,0,1,3,1980,0,1770,4595,25,13.210007887256376,0,2
11467,2,0,1500,10730,0,0,0,1,2,1000,1,1570,12210,38,12.90669184092882,0,2
11468,2,1,1230,8235,0,0,0,1,1,1230,0,1080,10281,55,12.180754837545884,0,0
11469,3,2,2520,2600,1,0,0,2,3,1670,1,2290,3600,89,13.937728190688523,0,3
11470,4,1,1970,8925,0,0,0,2,2,1170,1,1910,8025,37,12.449018824140563,0,0
11471,1,1,1520,8040,0,0,0,2,2,1520,0,1440,8040,63,13.122363377404328,0,1
11472,3,2,2600,5390,0,0,0,2,3,1300,1,2550,5600,54,13.658856747918897,0,3
11473,3,1,2290,9200,0,0,0,1,2,2290,0,2140,9200,95,12.873902018105829,0,1
11474,2,1,1979,8470,0,0,1,2,2,1329,1,1650,8591,59,12.733755386362587,0,1
11475,3,3,2170,3672,1,0,0,1,4,2170,0,1950,3450,110,14.100689500197937,1,2
11476,3,1,1820,17918,0,0,0,2,3,1190,0,1890,15241,53,12.971307902484373,0,1
11477,2,1,1200,8560,0,0,0,2,2,1200,0,1550,7800,39,12.823687763477682,0,1
11478,2,0,1210,7636,0,0,0,2,2,1210,0,1530,5900,63,13.033532163697712,0,1
11479,3,2,1970,2601,1,0,0,1,2,1440,1,1760,3025,16,13.120361374733656,0,2
11480,1,0,1040,11500,0,0,0,2,2,1040,0,1300,11954,68,12.323855681186558,0,0
11481,2,1,1920,4000,0,0,0,1,2,1070,1,2280,4000,64,13.329377546788654,0,3
11482,1,1,1020,1146,2,0,0,1,2,1020,0,1138,1156,14,13.028052697933088,0,2
11483,2,0,1660,7500,0,0,0,2,2,1060,1,1450,7500,74,13.034624463096321,0,1
11484,2,2,1670,7416,0,0,0,2,2,1220,1,1710,7416,40,13.270783382522602,0,3
11485,4,4,3810,8019,1,0,0,1,5,3810,0,3390,7713,6,13.780919113194654,0,2
11486,3,1,2020,10332,0,0,0,1,2,1010,1,2240,8379,60,12.388394202324129,0,0
11487,0,0,420,3298,0,0,0,2,0,420,0,1460,4975,66,12.341695599314889,0,2
11488,2,2,1390,1407,2,0,0,1,2,1390,0,1390,1628,11,12.702292116906802,0,1
11489,2,1,2010,10100,0,0,0,2,2,1110,1,1900,10100,51,12.672946381766982,0,0
11490,3,1,1820,5000,0,0,1,1,2,1640,1,2060,5000,69,13.38472764187182,0,2
11491,2,2,1630,1971,1,0,0,1,3,1630,0,1630,3451,19,12.895462777212407,0,2
11492,0,0,800,16306,0,0,0,0,1,680,1,1270,8666,83,12.429216196844383,0,0
11493,2,1,2270,11989,0,0,0,2,4,2270,0,2880,12439,46,13.610943392223,0,3
11494,2,2,2290,5002,1,0,0,2,4,1950,1,2290,5100,20,13.883169206438088,0,3
11495,2,2,2750,219542,1,0,0,1,2,1870,1,2430,219542,33,13.142166004700508,0,1
11496,1,1,590,6138,0,0,0,0,0,590,0,1360,7112,67,11.957611286231675,0,1
11497,3,2,2570,7264,1,0,0,1,3,1720,1,2420,7911,16,12.447056114972714,0,1
11498,2,2,2050,15020,0,0,1,1,4,1600,1,2930,15050,54,13.541073712262515,0,2
11499,2,2,1610,6732,1,0,0,1,2,1610,0,1680,7414,21,12.254862809699606,0,0
11500,2,2,2140,7715,1,0,0,1,2,2140,0,1990,7628,23,12.765545566117686,0,1
11501,2,1,1730,6784,1,0,0,2,2,1730,0,1210,6784,73,13.423948355025102,0,3
11502,3,3,2440,3052,1,0,0,1,3,1940,1,2390,4600,9,13.071070083016778,0,1
11503,3,2,3220,4392,0,0,0,2,4,2320,1,2310,5795,83,13.687677186454389,0,3
11504,3,3,4330,26162,1,0,0,1,5,4330,0,5110,26319,17,14.006130917572923,0,2
11505,2,1,1780,5000,0,0,1,2,2,1030,1,1780,7500,56,12.948009990259552,0,1
11506,2,0,1230,8114,0,0,0,2,2,1230,0,2220,8114,63,13.316284070041636,0,3
11507,3,1,2160,19283,1,0,0,1,3,2160,0,1990,9744,33,13.071070083016778,0,1
11508,1,1,1400,2500,0,0,0,2,2,710,1,1250,5700,98,12.886641043883259,0,2
11509,3,1,1900,10454,0,0,0,2,2,1180,1,2060,11325,61,13.38472764187182,0,3
11510,4,2,2910,85377,0,0,0,2,3,1510,1,2160,66120,49,13.345506928718539,0,2
11511,2,2,2960,42159,1,0,0,1,5,2960,0,2640,25209,19,13.651814465293484,0,2
11512,2,1,2010,9480,0,0,0,1,3,1570,1,1920,8791,63,12.971424201839042,0,1
11513,2,2,3760,5260,1,0,0,1,4,3230,1,3080,5312,12,13.623138665316818,0,2
11514,1,0,1020,5000,0,0,0,2,2,1020,0,1480,5000,98,13.132313708257497,0,2
11515,1,0,1290,2828,1,0,0,1,2,1290,0,1290,2628,6,12.487485104968359,0,2
11516,2,0,890,8400,0,0,0,2,1,890,0,1850,5565,60,12.553202176625375,0,1
11517,2,2,1620,7500,0,0,0,2,2,1140,1,1900,7500,36,13.235692062711331,0,2
11518,3,2,3360,13636,1,0,0,1,5,3360,0,2980,10615,27,13.547631112808673,0,2
11519,4,2,2930,31411,0,0,0,2,4,1520,1,3070,12378,39,13.321214236149494,0,3
11520,2,2,2940,4799,0,0,0,1,4,1710,1,2540,4616,18,13.286181462633724,0,3
11521,2,0,1080,8580,0,0,0,1,1,1080,0,1800,12672,114,12.167851432709975,0,0
11522,2,3,4560,13363,0,0,1,1,5,2760,1,4060,13362,20,14.978661367769956,0,3
11523,2,0,1010,6120,0,0,0,1,2,860,1,1930,6120,75,13.217673557208654,0,2
11524,1,1,1790,3760,0,0,0,2,3,1280,1,1540,5080,86,13.038981768465277,0,2
11525,3,2,2060,11385,0,0,0,2,2,1200,1,2110,11385,52,12.48559653028049,0,0
11526,2,0,1150,2496,0,0,0,1,1,1010,1,1340,1203,68,12.733755386362587,0,1
11527,3,3,4030,4200,2,0,0,1,4,4030,0,2130,5000,22,13.764217263576723,0,3
11528,2,1,2020,9718,0,0,0,1,3,2020,0,2370,8604,58,13.426164831735994,0,3
11529,3,2,2740,8120,1,0,0,1,4,2740,0,2780,8344,15,13.444446876573442,0,2
11530,3,2,1930,7452,0,0,0,1,2,1430,1,1714,7200,30,12.65075846679162,0,1
11531,4,1,2500,11617,0,0,0,2,4,1560,1,3370,11617,48,13.641157170819497,0,3
11532,2,3,2080,5100,1,0,0,1,3,2080,0,2080,5100,10,12.7868906411162,0,1
11533,2,1,1460,6480,0,0,1,2,2,980,1,2180,6912,75,13.422467969854667,0,2
11534,2,2,3290,11441,1,0,0,2,5,3290,0,2600,12070,26,13.151922179645874,0,0
11535,3,2,1540,1860,1,0,0,1,3,1540,0,1210,1090,0,13.10467587166064,0,2
11536,2,1,1310,6265,0,0,0,1,2,1310,0,1100,6360,27,12.577636201962656,0,1
11537,3,2,2120,7820,0,0,0,1,3,1280,1,2350,8605,39,13.102160670086809,0,2
11538,3,1,2920,10424,0,0,0,2,3,1520,1,2360,10696,51,13.604789526648622,0,3
11539,2,1,1150,13200,0,0,0,1,2,1150,0,1220,13066,59,12.437184366493561,0,1
11540,2,2,2380,9719,1,0,0,1,3,2380,0,2830,11505,14,12.61153442029945,0,0
11541,2,2,2220,5000,1,0,0,1,2,2220,0,960,5000,22,12.89921982609012,0,1
11542,4,1,3020,6000,0,0,0,2,2,1860,1,1380,6000,89,13.180632285528304,0,1
11543,2,1,2460,53882,0,1,1,1,2,2460,0,2660,32625,59,12.785491060761776,0,1
11544,2,1,1820,5555,0,0,0,2,2,1030,1,1420,4000,76,12.80765263256463,0,2
11545,3,2,2620,5060,1,0,0,1,4,2620,0,900,5060,10,13.597354548161103,0,2
11546,2,1,1750,2640,0,0,0,1,3,1010,1,1750,4560,100,13.602626695587679,1,3
11547,3,2,2020,7289,1,0,0,1,2,2020,0,2090,7259,21,12.793859310432293,0,1
11548,2,1,1240,10956,0,0,0,1,1,1240,0,1240,8137,27,12.388394202324129,0,1
11549,1,1,1380,5840,0,0,0,1,2,1380,0,1810,5035,26,12.721885810807203,0,1
11550,2,1,1920,8775,0,0,0,1,2,1920,0,1560,8100,61,12.84792653170257,0,1
11551,2,1,1680,250470,0,0,0,2,2,1070,1,1680,360000,74,12.765688433465597,0,1
11552,2,0,1400,7955,0,0,0,1,2,1400,0,1160,14959,50,12.175613438045465,0,1
11553,2,0,1240,7194,0,0,0,1,1,1090,1,2090,8514,79,12.644327576461329,0,1
11554,2,1,1410,15134,0,0,0,1,2,1410,0,1770,15337,35,12.66032791780777,0,1
11555,2,1,1440,8050,0,0,0,1,3,1440,0,1790,7488,29,12.464390271852038,0,0
11556,1,2,1230,932,1,0,0,1,3,1020,1,1230,1064,10,13.079455876393052,0,3
11557,4,1,1550,9750,0,0,0,2,2,1550,0,1970,9750,48,13.142166004700508,0,3
11558,2,1,1760,6875,0,0,0,2,3,1760,0,1670,13650,47,12.89921982609012,0,2
11559,3,3,5000,38012,1,0,0,1,5,3610,1,3850,18054,11,14.187074114396758,0,2
11560,4,1,2140,5000,0,0,0,2,2,2020,1,1810,4400,101,13.42984807715229,0,2
11561,5,2,3510,5760,1,0,0,2,5,3510,0,3450,5760,108,14.375126345899696,0,3
11562,2,1,2010,9417,0,0,0,2,3,1500,1,1200,8250,47,12.721885810807203,0,0
11563,4,2,3390,9760,0,0,0,2,3,1750,0,2360,9600,36,13.038981768465277,0,1
11564,3,2,2160,8119,0,0,0,1,3,1080,1,1850,9000,48,12.994530005894443,0,3
11565,1,1,1300,2983,0,0,0,1,3,1300,0,1510,3876,9,12.929385240421846,0,2
11566,2,1,1280,4031,1,0,0,2,1,1280,0,1150,4500,29,12.128111104060462,0,0
11567,2,1,1840,8140,0,0,0,2,2,1040,1,1600,6720,40,12.56549381513693,0,0
11568,3,2,3200,6691,1,0,0,1,2,3200,0,2610,6510,13,12.952760593018148,0,1
11569,2,2,2800,35362,1,0,0,1,4,2800,0,2800,37058,30,12.9190224533863,0,1
11570,1,0,1390,19988,0,0,1,2,2,1390,0,2580,10490,65,12.632973034358404,0,1
11571,3,2,2600,5188,1,0,0,1,3,2600,0,2610,5188,10,12.793581494067123,0,1
11572,2,2,1960,6058,1,0,0,1,3,1960,0,2480,6656,12,13.235692062711331,0,2
11573,2,0,1250,21303,0,0,0,1,1,1250,0,1250,17920,44,12.467956025160314,0,2
11574,2,0,1250,21303,0,0,0,1,1,1250,0,1250,17920,44,12.86099861326992,0,2
11575,0,0,550,16345,0,0,0,1,0,550,0,1100,9240,69,12.144197241812087,0,1
11576,3,3,2500,5801,0,0,0,1,3,1960,1,3670,7350,88,13.946538820370678,0,3
11577,2,0,1250,10094,0,0,0,2,1,1250,0,1300,10094,87,12.449018824140563,0,1
11578,3,2,3020,8622,1,0,0,1,4,3020,0,3060,14303,38,13.989463865087712,1,3
11579,3,1,1640,4240,0,0,0,2,2,920,1,1300,4240,93,13.361695188915062,0,2
11580,2,1,1870,8250,1,0,0,1,2,1870,0,1350,8714,59,12.779873068457553,1,0
11581,2,2,1760,1755,2,0,0,1,3,1760,0,1700,1721,17,13.206704525838079,0,3
11582,2,1,1320,3145,1,0,0,1,2,1320,0,1320,3002,17,12.904207367601158,0,2
11583,3,1,1430,4163,0,0,0,1,2,1430,0,1500,4000,104,13.262125319779487,0,3
11584,2,1,1580,9705,0,0,0,2,2,1580,0,1580,9942,37,12.283033686666302,0,1
11585,3,3,4170,9748,1,0,0,1,5,4170,0,4560,10589,10,13.997832114758229,0,1
11586,3,3,3090,6744,1,0,1,1,4,3090,0,2020,6656,91,13.652991628466498,1,2
11587,2,1,1020,1204,1,0,0,1,2,720,1,1360,1506,10,12.380025952653611,0,1
11588,3,1,2180,4431,0,0,0,1,3,2020,1,1890,4400,103,13.345506928718539,0,3
11589,4,3,3350,4000,1,0,0,2,3,2510,1,1620,4000,17,13.919870573288517,0,3
11590,2,2,2510,5503,1,0,1,1,4,2510,0,1790,6099,19,13.617059619240436,0,2
11591,2,2,1880,5290,0,0,0,1,3,1250,1,2030,5092,40,12.779873068457553,0,1
11592,3,1,1810,7998,0,0,0,1,3,1210,1,1830,7763,55,13.112313041550827,0,1
11593,4,2,4170,33310,1,0,0,2,5,4170,0,4670,37960,24,14.077874822431765,0,3
11594,2,2,2230,4000,1,0,0,1,2,2230,0,1310,4000,60,12.896089933081191,0,2
11595,3,2,3650,7784,1,0,0,1,4,3650,0,3150,6442,8,13.635187003832993,0,2
11596,5,2,2830,10579,0,0,0,2,3,1430,1,2060,10745,47,13.465953081794405,0,3
11597,3,1,2120,5000,1,0,0,2,3,2120,0,1830,5000,115,13.345506928718539,0,2
11598,3,2,2090,6926,1,0,0,1,3,2090,0,2000,7151,25,13.217673557208654,0,2
11599,2,1,2600,5085,0,0,0,2,2,1400,1,1320,4000,74,13.199324418540456,0,1
11600,1,0,830,2820,0,0,0,2,2,830,0,1460,3150,94,13.159659162148026,0,2
11601,3,2,1975,8734,1,0,0,1,2,1975,0,1975,8538,19,12.647548191161372,0,1
11602,3,2,1900,7000,0,0,0,0,2,1420,1,1600,7600,47,12.628067055589549,0,0
11603,3,2,2640,35070,0,0,0,1,3,2640,0,2520,34986,51,12.886641043883259,0,1
11604,3,1,1610,6923,0,0,0,1,1,1010,1,1320,7684,45,12.524526376648708,0,1
11605,2,3,1770,1863,1,0,0,1,3,1430,1,1410,1375,11,13.017002861746503,0,2
11606,1,0,1070,6000,0,0,0,1,2,1070,0,1490,7622,59,12.688498794774466,0,1
11607,4,3,4590,12793,1,0,1,2,5,3590,1,2920,8609,87,14.845129975145433,0,3
11608,3,0,1540,2452,0,0,0,2,2,1540,0,1290,3360,108,13.244581010128577,0,2
11609,3,1,1590,7920,1,0,0,2,2,1590,0,1720,7998,54,12.829333698625952,0,1
11610,1,1,1170,1890,0,0,1,2,3,1170,0,2160,4000,87,13.32612021491835,0,3
11611,3,2,2880,9996,0,0,0,2,3,1920,1,2410,10584,33,13.327750207129279,0,2
11612,3,1,2510,8989,0,0,0,2,3,1680,1,2510,8931,51,13.296316684527767,0,3
11613,1,0,1280,12086,0,0,0,1,2,850,1,1280,10452,31,12.994530005894443,0,2
11614,2,1,1570,12412,0,0,1,1,3,1570,0,2130,12412,61,12.959844447906553,0,1
11615,1,0,740,6380,0,0,0,1,1,740,0,1800,6380,102,12.916568464424731,0,2
11616,2,1,1740,9038,0,0,0,2,2,1740,0,1390,9770,59,13.064734264567692,0,2
11617,2,2,1180,1262,2,0,0,1,3,1180,0,1180,2632,4,13.064734264567692,0,3
11618,4,2,2960,28300,0,0,1,2,4,2160,1,2940,23250,55,14.038654109278484,0,2
11619,2,1,1880,5752,0,0,0,2,2,940,1,1110,5201,69,12.928778628331663,0,1
11620,2,0,1150,5000,0,0,0,1,3,1150,0,1160,5000,56,13.482831119581757,1,2
11621,2,0,1320,7076,0,0,0,2,2,1320,0,1510,9000,55,12.959844447906553,0,2
11622,3,1,1640,7200,0,0,0,2,1,820,1,1640,8200,70,12.61153442029945,0,1
